"","end","country","load"
"12051",2020-02-11,"Norway",441354
"12052",2020-02-12,"Norway",442647
"12053",2020-02-13,"Norway",452923
"12054",2020-02-14,"Norway",462776
"12055",2020-02-15,"Norway",415070
"12056",2020-02-16,"Norway",402484
"12057",2020-02-17,"Norway",426428
"12058",2020-02-18,"Norway",427694
"12059",2020-02-19,"Norway",441772
"12060",2020-02-20,"Norway",448331
"12061",2020-02-21,"Norway",436430
"12062",2020-02-22,"Norway",404020
"12063",2020-02-23,"Norway",408358
"12064",2020-02-24,"Norway",446278
"12065",2020-02-25,"Norway",459892
"12066",2020-02-26,"Norway",468635
"12067",2020-02-27,"Norway",481635
"12068",2020-02-28,"Norway",470281
"12069",2020-02-29,"Norway",452095
"12070",2020-03-01,"Norway",440032
"12071",2020-03-02,"Norway",449906
"12072",2020-03-03,"Norway",451196
"12073",2020-03-04,"Norway",451393
"12074",2020-03-05,"Norway",449801
"12075",2020-03-06,"Norway",455034
"12076",2020-03-07,"Norway",433801
"12077",2020-03-08,"Norway",406321
"12078",2020-03-09,"Norway",420165
"12079",2020-03-10,"Norway",432492
"12080",2020-03-11,"Norway",421954
"12081",2020-03-12,"Norway",428392
"12082",2020-03-13,"Norway",441499
"12083",2020-03-14,"Norway",433298
"12084",2020-03-15,"Norway",403329
"12085",2020-03-16,"Norway",421194
"12086",2020-03-17,"Norway",404900
"12087",2020-03-18,"Norway",406256
"12088",2020-03-19,"Norway",414615
"12089",2020-03-20,"Norway",422774
"12090",2020-03-21,"Norway",409813
"12091",2020-03-22,"Norway",407904
"12092",2020-03-23,"Norway",426483
"12093",2020-03-24,"Norway",421078
"12094",2020-03-25,"Norway",406168
"12095",2020-03-26,"Norway",403178
"12096",2020-03-27,"Norway",402874
"12097",2020-03-28,"Norway",399335
"12098",2020-03-29,"Norway",410291
"12099",2020-03-30,"Norway",423080
"12100",2020-03-31,"Norway",413525
"12101",2020-04-01,"Norway",400817
"12102",2020-04-02,"Norway",414156
"12103",2020-04-03,"Norway",418996
"12104",2020-04-04,"Norway",400219
"12105",2020-04-05,"Norway",380497
"12106",2020-04-06,"Norway",374215
"12107",2020-04-07,"Norway",358629
"12108",2020-04-08,"Norway",364467
"12109",2020-04-09,"Norway",359538
"12110",2020-04-10,"Norway",361434
"12111",2020-04-11,"Norway",367434
"12112",2020-04-12,"Norway",353429
"12113",2020-04-13,"Norway",380985
"12114",2020-04-14,"Norway",405456
"12115",2020-04-15,"Norway",375468
"12116",2020-04-16,"Norway",372256
"12117",2020-04-17,"Norway",377093
"12118",2020-04-18,"Norway",355209
"12119",2020-04-19,"Norway",339450
"12120",2020-04-20,"Norway",348669
"12121",2020-04-21,"Norway",337379
"12122",2020-04-22,"Norway",335224
"12123",2020-04-23,"Norway",340272
"12124",2020-04-24,"Norway",341008
"12125",2020-04-25,"Norway",331572
"12126",2020-04-26,"Norway",331790
"12127",2020-04-27,"Norway",364321
"12128",2020-04-28,"Norway",369631
"12129",2020-04-29,"Norway",365165
"12130",2020-04-30,"Norway",365410
"12131",2020-05-01,"Norway",346478
"12132",2020-05-02,"Norway",333709
"12133",2020-05-03,"Norway",329424
"12134",2020-05-04,"Norway",359421
"12135",2020-05-05,"Norway",359995
"12136",2020-05-06,"Norway",343058
"12137",2020-05-07,"Norway",346837
"12138",2020-05-08,"Norway",343166
"12139",2020-05-09,"Norway",327234
"12140",2020-05-10,"Norway",335311
"12141",2020-05-11,"Norway",371051
"12142",2020-05-12,"Norway",377983
"12143",2020-05-13,"Norway",373261
"12144",2020-05-14,"Norway",365426
"12145",2020-05-15,"Norway",365112
"12146",2020-05-16,"Norway",349378
"12147",2020-05-17,"Norway",324770
"12148",2020-05-18,"Norway",343471
"12149",2020-05-19,"Norway",335152
"12150",2020-05-20,"Norway",328760
"12151",2020-05-21,"Norway",304721
"12152",2020-05-22,"Norway",305768
"12153",2020-05-23,"Norway",293253
"12154",2020-05-24,"Norway",293701
"12155",2020-05-25,"Norway",307262
"12156",2020-05-26,"Norway",308900
"12157",2020-05-27,"Norway",307450
"12158",2020-05-28,"Norway",310024
"12159",2020-05-29,"Norway",301165
"12160",2020-05-30,"Norway",272313
"12161",2020-05-31,"Norway",255521
"12162",2020-06-01,"Norway",262138
"12163",2020-06-02,"Norway",282957
"12164",2020-06-03,"Norway",290462
"12165",2020-06-04,"Norway",295533
"12166",2020-06-05,"Norway",299719
"12167",2020-06-06,"Norway",287815
"12168",2020-06-07,"Norway",288559
"12169",2020-06-08,"Norway",315713
"12170",2020-06-09,"Norway",307442
"12171",2020-06-10,"Norway",298713
"12172",2020-06-11,"Norway",293623
"12173",2020-06-12,"Norway",288249
"12174",2020-06-13,"Norway",263407
"12175",2020-06-14,"Norway",260567
"12176",2020-06-15,"Norway",288702
"12177",2020-06-16,"Norway",292032
"12178",2020-06-17,"Norway",288122
"12179",2020-06-18,"Norway",288571
"12180",2020-06-19,"Norway",285606
"12181",2020-06-20,"Norway",267830
"12182",2020-06-21,"Norway",262643
"12183",2020-06-22,"Norway",286649
"12184",2020-06-23,"Norway",287816
"12185",2020-06-24,"Norway",286323
"12186",2020-06-25,"Norway",284924
"12187",2020-06-26,"Norway",283931
"12188",2020-06-27,"Norway",265587
"12189",2020-06-28,"Norway",258808
"12190",2020-06-29,"Norway",286779
"12191",2020-06-30,"Norway",290263
"12192",2020-07-01,"Norway",293702
"12193",2020-07-02,"Norway",298293
"12194",2020-07-03,"Norway",297865
"12195",2020-07-04,"Norway",280480
"12196",2020-07-05,"Norway",271916
"12197",2020-07-06,"Norway",294151
"12198",2020-07-07,"Norway",302729
"12199",2020-07-08,"Norway",299365
"12200",2020-07-09,"Norway",294400
"12201",2020-07-10,"Norway",285721
"12202",2020-07-11,"Norway",272972
"12203",2020-07-12,"Norway",273259
"12204",2020-07-13,"Norway",286284
"12205",2020-07-14,"Norway",286712
"12206",2020-07-15,"Norway",277437
"12207",2020-07-16,"Norway",276580
"12208",2020-07-17,"Norway",275762
"12209",2020-07-18,"Norway",270190
"12210",2020-07-19,"Norway",270454
"12211",2020-07-20,"Norway",283908
"12212",2020-07-21,"Norway",282362
"12213",2020-07-22,"Norway",288021
"12214",2020-07-23,"Norway",289106
"12215",2020-07-24,"Norway",284423
"12216",2020-07-25,"Norway",270102
"12217",2020-07-26,"Norway",264963
"12218",2020-07-27,"Norway",275846
"12219",2020-07-28,"Norway",277696
"12220",2020-07-29,"Norway",283331
"12221",2018-01-02,"Portugal",141064
"12222",2018-01-03,"Portugal",152138
"12223",2018-01-04,"Portugal",154650
"12224",2018-01-05,"Portugal",157438
"12225",2018-01-06,"Portugal",141262
"12226",2018-01-07,"Portugal",135493
"12227",2018-01-08,"Portugal",158780
"12228",2018-01-09,"Portugal",169694
"12229",2018-01-10,"Portugal",165638
"12230",2018-01-11,"Portugal",163213
"12231",2018-01-12,"Portugal",164901
"12232",2018-01-13,"Portugal",145000
"12233",2018-01-14,"Portugal",136482
"12234",2018-01-15,"Portugal",161345
"12235",2018-01-16,"Portugal",165412
"12236",2018-01-17,"Portugal",159347
"12237",2018-01-18,"Portugal",158968
"12238",2018-01-19,"Portugal",156725
"12239",2018-01-20,"Portugal",140666
"12240",2018-01-21,"Portugal",130271
"12241",2018-01-22,"Portugal",152623
"12242",2018-01-23,"Portugal",156708
"12243",2018-01-24,"Portugal",159395
"12244",2018-01-25,"Portugal",161136
"12245",2018-01-26,"Portugal",160652
"12246",2018-01-27,"Portugal",142717
"12247",2018-01-28,"Portugal",132267
"12248",2018-01-29,"Portugal",152624
"12249",2018-01-30,"Portugal",154952
"12250",2018-01-31,"Portugal",155585
"12251",2018-02-01,"Portugal",158386
"12252",2018-02-02,"Portugal",159194
"12253",2018-02-03,"Portugal",145152
"12254",2018-02-04,"Portugal",134884
"12255",2018-02-05,"Portugal",161441
"12256",2018-02-06,"Portugal",167809
"12257",2018-02-07,"Portugal",169041
"12258",2018-02-08,"Portugal",169238
"12259",2018-02-09,"Portugal",168465
"12260",2018-02-10,"Portugal",146564
"12261",2018-02-11,"Portugal",135880
"12262",2018-02-12,"Portugal",148205
"12263",2018-02-13,"Portugal",139898
"12264",2018-02-14,"Portugal",161692
"12265",2018-02-15,"Portugal",162514
"12266",2018-02-16,"Portugal",157594
"12267",2018-02-17,"Portugal",138705
"12268",2018-02-18,"Portugal",127905
"12269",2018-02-19,"Portugal",150924
"12270",2018-02-20,"Portugal",150627
"12271",2018-02-21,"Portugal",150318
"12272",2018-02-22,"Portugal",151200
"12273",2018-02-23,"Portugal",152335
"12274",2018-02-24,"Portugal",137098
"12275",2018-02-25,"Portugal",126295
"12276",2018-02-26,"Portugal",152633
"12277",2018-02-27,"Portugal",160777
"12278",2018-02-28,"Portugal",160983
"12279",2018-03-01,"Portugal",160221
"12280",2018-03-02,"Portugal",160096
"12281",2018-03-03,"Portugal",143746
"12282",2018-03-04,"Portugal",133156
"12283",2018-03-05,"Portugal",155939
"12284",2018-03-06,"Portugal",160077
"12285",2018-03-07,"Portugal",163053
"12286",2018-03-08,"Portugal",162375
"12287",2018-03-09,"Portugal",162331
"12288",2018-03-10,"Portugal",139933
"12289",2018-03-11,"Portugal",132438
"12290",2018-03-12,"Portugal",151679
"12291",2018-03-13,"Portugal",154157
"12292",2018-03-14,"Portugal",159120
"12293",2018-03-15,"Portugal",158397
"12294",2018-03-16,"Portugal",156698
"12295",2018-03-17,"Portugal",140968
"12296",2018-03-18,"Portugal",129832
"12297",2018-03-19,"Portugal",154958
"12298",2018-03-20,"Portugal",159014
"12299",2018-03-21,"Portugal",157594
"12300",2018-03-22,"Portugal",155416
"12301",2018-03-23,"Portugal",159159
"12302",2018-03-24,"Portugal",141107
"12303",2018-03-25,"Portugal",128799
"12304",2018-03-26,"Portugal",148951
"12305",2018-03-27,"Portugal",149362
"12306",2018-03-28,"Portugal",149361
"12307",2018-03-29,"Portugal",150431
"12308",2018-03-30,"Portugal",133975
"12309",2018-03-31,"Portugal",125928
"12310",2018-04-01,"Portugal",111169
"12311",2018-04-02,"Portugal",132183
"12312",2018-04-03,"Portugal",149318
"12313",2018-04-04,"Portugal",151216
"12314",2018-04-05,"Portugal",147100
"12315",2018-04-06,"Portugal",153051
"12316",2018-04-07,"Portugal",134472
"12317",2018-04-08,"Portugal",126696
"12318",2018-04-09,"Portugal",151491
"12319",2018-04-10,"Portugal",158342
"12320",2018-04-11,"Portugal",157130
"12321",2018-04-12,"Portugal",159759
"12322",2018-04-13,"Portugal",152866
"12323",2018-04-14,"Portugal",132441
"12324",2018-04-15,"Portugal",125080
"12325",2018-04-16,"Portugal",142980
"12326",2018-04-17,"Portugal",142303
"12327",2018-04-18,"Portugal",139589
"12328",2018-04-19,"Portugal",138034
"12329",2018-04-20,"Portugal",137592
"12330",2018-04-21,"Portugal",123333
"12331",2018-04-22,"Portugal",113027
"12332",2018-04-23,"Portugal",133553
"12333",2018-04-24,"Portugal",136183
"12334",2018-04-25,"Portugal",117224
"12335",2018-04-26,"Portugal",133572
"12336",2018-04-27,"Portugal",135322
"12337",2018-04-28,"Portugal",120369
"12338",2018-04-29,"Portugal",113501
"12339",2018-04-30,"Portugal",129361
"12340",2018-05-01,"Portugal",114725
"12341",2018-05-02,"Portugal",138123
"12342",2018-05-03,"Portugal",138597
"12343",2018-05-04,"Portugal",137872
"12344",2018-05-05,"Portugal",120176
"12345",2018-05-06,"Portugal",109363
"12346",2018-05-07,"Portugal",132459
"12347",2018-05-08,"Portugal",136228
"12348",2018-05-09,"Portugal",136732
"12349",2018-05-10,"Portugal",134475
"12350",2018-05-11,"Portugal",134193
"12351",2018-05-12,"Portugal",118275
"12352",2018-05-13,"Portugal",109954
"12353",2018-05-14,"Portugal",133124
"12354",2018-05-15,"Portugal",135555
"12355",2018-05-16,"Portugal",135282
"12356",2018-05-17,"Portugal",135758
"12357",2018-05-18,"Portugal",136204
"12358",2018-05-19,"Portugal",119013
"12359",2018-05-20,"Portugal",109147
"12360",2018-05-21,"Portugal",130451
"12361",2018-05-22,"Portugal",134990
"12362",2018-05-23,"Portugal",135941
"12363",2018-05-24,"Portugal",137918
"12364",2018-05-25,"Portugal",136422
"12365",2018-05-26,"Portugal",119108
"12366",2018-05-27,"Portugal",109421
"12367",2018-05-28,"Portugal",131288
"12368",2018-05-29,"Portugal",135596
"12369",2018-05-30,"Portugal",135134
"12370",2018-05-31,"Portugal",114614
"12371",2018-06-01,"Portugal",124429
"12372",2018-06-02,"Portugal",115236
"12373",2018-06-03,"Portugal",108801
"12374",2018-06-04,"Portugal",131654
"12375",2018-06-05,"Portugal",137417
"12376",2018-06-06,"Portugal",137259
"12377",2018-06-07,"Portugal",138735
"12378",2018-06-08,"Portugal",136572
"12379",2018-06-09,"Portugal",118855
"12380",2018-06-10,"Portugal",110517
"12381",2018-06-11,"Portugal",133061
"12382",2018-06-12,"Portugal",137254
"12383",2018-06-13,"Portugal",134871
"12384",2018-06-14,"Portugal",137843
"12385",2018-06-15,"Portugal",137995
"12386",2018-06-16,"Portugal",121636
"12387",2018-06-17,"Portugal",114301
"12388",2018-06-18,"Portugal",141247
"12389",2018-06-19,"Portugal",147196
"12390",2018-06-20,"Portugal",146897
"12391",2018-06-21,"Portugal",144153
"12392",2018-06-22,"Portugal",144133
"12393",2018-06-23,"Portugal",126061
"12394",2018-06-24,"Portugal",113844
"12395",2018-06-25,"Portugal",138079
"12396",2018-06-26,"Portugal",142125
"12397",2018-06-27,"Portugal",142038
"12398",2018-06-28,"Portugal",141735
"12399",2018-06-29,"Portugal",140273
"12400",2018-06-30,"Portugal",121918
"12401",2018-07-01,"Portugal",112265
"12402",2018-07-02,"Portugal",134956
"12403",2018-07-03,"Portugal",138565
"12404",2018-07-04,"Portugal",139401
"12405",2018-07-05,"Portugal",140340
"12406",2018-07-06,"Portugal",140340
"12407",2018-07-07,"Portugal",124847
"12408",2018-07-08,"Portugal",116082
"12409",2018-07-09,"Portugal",141777
"12410",2018-07-10,"Portugal",147020
"12411",2018-07-11,"Portugal",145674
"12412",2018-07-12,"Portugal",145680
"12413",2018-07-13,"Portugal",144146
"12414",2018-07-14,"Portugal",125808
"12415",2018-07-15,"Portugal",115871
"12416",2018-07-16,"Portugal",139442
"12417",2018-07-17,"Portugal",144777
"12418",2018-07-18,"Portugal",143738
"12419",2018-07-19,"Portugal",143667
"12420",2018-07-20,"Portugal",143068
"12421",2018-07-21,"Portugal",125126
"12422",2018-07-22,"Portugal",115572
"12423",2018-07-23,"Portugal",139821
"12424",2018-07-24,"Portugal",144092
"12425",2018-07-25,"Portugal",143288
"12426",2018-07-26,"Portugal",143454
"12427",2018-07-27,"Portugal",142125
"12428",2018-07-28,"Portugal",124543
"12429",2018-07-29,"Portugal",113839
"12430",2018-07-30,"Portugal",137605
"12431",2018-07-31,"Portugal",142550
"12432",2018-08-01,"Portugal",144259
"12433",2018-08-02,"Portugal",150875
"12434",2018-08-03,"Portugal",154970
"12435",2018-08-04,"Portugal",139222
"12436",2018-08-05,"Portugal",130940
"12437",2018-08-06,"Portugal",146282
"12438",2018-08-07,"Portugal",142093
"12439",2018-08-08,"Portugal",138424
"12440",2018-08-09,"Portugal",135595
"12441",2018-08-10,"Portugal",134819
"12442",2018-08-11,"Portugal",123997
"12443",2018-08-12,"Portugal",116916
"12444",2018-08-13,"Portugal",129219
"12445",2018-08-14,"Portugal",131919
"12446",2018-08-15,"Portugal",119129
"12447",2018-08-16,"Portugal",127791
"12448",2018-08-17,"Portugal",129447
"12449",2018-08-18,"Portugal",121318
"12450",2018-08-19,"Portugal",117276
"12451",2018-08-20,"Portugal",135481
"12452",2018-08-21,"Portugal",138479
"12453",2018-08-22,"Portugal",137522
"12454",2018-08-23,"Portugal",137432
"12455",2018-08-24,"Portugal",137022
"12456",2018-08-25,"Portugal",122917
"12457",2018-08-26,"Portugal",116070
"12458",2018-08-27,"Portugal",134672
"12459",2018-08-28,"Portugal",135663
"12460",2018-08-29,"Portugal",134470
"12461",2018-08-30,"Portugal",136062
"12462",2018-08-31,"Portugal",139528
"12463",2018-09-01,"Portugal",128094
"12464",2018-09-02,"Portugal",120968
"12465",2018-09-03,"Portugal",139799
"12466",2018-09-04,"Portugal",144258
"12467",2018-09-05,"Portugal",144240
"12468",2018-09-06,"Portugal",143821
"12469",2018-09-07,"Portugal",143493
"12470",2018-09-08,"Portugal",124037
"12471",2018-09-09,"Portugal",116293
"12472",2018-09-10,"Portugal",141406
"12473",2018-09-11,"Portugal",148260
"12474",2018-09-12,"Portugal",149764
"12475",2018-09-13,"Portugal",149584
"12476",2018-09-14,"Portugal",147642
"12477",2018-09-15,"Portugal",127585
"12478",2018-09-16,"Portugal",119508
"12479",2018-09-17,"Portugal",143071
"12480",2018-09-18,"Portugal",146906
"12481",2018-09-19,"Portugal",146529
"12482",2018-09-20,"Portugal",146255
"12483",2018-09-21,"Portugal",146571
"12484",2018-09-22,"Portugal",128663
"12485",2018-09-23,"Portugal",121121
"12486",2018-09-24,"Portugal",147602
"12487",2018-09-25,"Portugal",151498
"12488",2018-09-26,"Portugal",152087
"12489",2018-09-27,"Portugal",152132
"12490",2018-09-28,"Portugal",149133
"12491",2018-09-29,"Portugal",127789
"12492",2018-09-30,"Portugal",117835
"12493",2018-10-01,"Portugal",140664
"12494",2018-10-02,"Portugal",143710
"12495",2018-10-03,"Portugal",143232
"12496",2018-10-04,"Portugal",141933
"12497",2018-10-05,"Portugal",121466
"12498",2018-10-06,"Portugal",117374
"12499",2018-10-07,"Portugal",111688
"12500",2018-10-08,"Portugal",134033
"12501",2018-10-09,"Portugal",138297
"12502",2018-10-10,"Portugal",139437
"12503",2018-10-11,"Portugal",140220
"12504",2018-10-12,"Portugal",140094
"12505",2018-10-13,"Portugal",121762
"12506",2018-10-14,"Portugal",104717
"12507",2018-10-15,"Portugal",131406
"12508",2018-10-16,"Portugal",135637
"12509",2018-10-17,"Portugal",136472
"12510",2018-10-18,"Portugal",136329
"12511",2018-10-19,"Portugal",135887
"12512",2018-10-20,"Portugal",118968
"12513",2018-10-21,"Portugal",110910
"12514",2018-10-22,"Portugal",132467
"12515",2018-10-23,"Portugal",137601
"12516",2018-10-24,"Portugal",137496
"12517",2018-10-25,"Portugal",136977
"12518",2018-10-26,"Portugal",136214
"12519",2018-10-27,"Portugal",119189
"12520",2018-10-28,"Portugal",111719
"12521",2018-10-29,"Portugal",136875
"12522",2018-10-30,"Portugal",145373
"12523",2018-10-31,"Portugal",146638
"12524",2018-11-01,"Portugal",124486
"12525",2018-11-02,"Portugal",134330
"12526",2018-11-03,"Portugal",125067
"12527",2018-11-04,"Portugal",120673
"12528",2018-11-05,"Portugal",143638
"12529",2018-11-06,"Portugal",150890
"12530",2018-11-07,"Portugal",148681
"12531",2018-11-08,"Portugal",151942
"12532",2018-11-09,"Portugal",151363
"12533",2018-11-10,"Portugal",134710
"12534",2018-11-11,"Portugal",126178
"12535",2018-11-12,"Portugal",143578
"12536",2018-11-13,"Portugal",148126
"12537",2018-11-14,"Portugal",147582
"12538",2018-11-15,"Portugal",145494
"12539",2018-11-16,"Portugal",144327
"12540",2018-11-17,"Portugal",129798
"12541",2018-11-18,"Portugal",121659
"12542",2018-11-19,"Portugal",142296
"12543",2018-11-20,"Portugal",148885
"12544",2018-11-21,"Portugal",150769
"12545",2018-11-22,"Portugal",153065
"12546",2018-11-23,"Portugal",152460
"12547",2018-11-24,"Portugal",137533
"12548",2018-11-25,"Portugal",127961
"12549",2018-11-26,"Portugal",148859
"12550",2018-11-27,"Portugal",154938
"12551",2018-11-28,"Portugal",157108
"12552",2018-11-29,"Portugal",160580
"12553",2018-11-30,"Portugal",154497
"12554",2018-12-01,"Portugal",135995
"12555",2018-12-02,"Portugal",129342
"12556",2018-12-03,"Portugal",152288
"12557",2018-12-04,"Portugal",154097
"12558",2018-12-05,"Portugal",155063
"12559",2018-12-06,"Portugal",154021
"12560",2018-12-07,"Portugal",154214
"12561",2018-12-08,"Portugal",130928
"12562",2018-12-09,"Portugal",124845
"12563",2018-12-10,"Portugal",148006
"12564",2018-12-11,"Portugal",154803
"12565",2018-12-12,"Portugal",156684
"12566",2018-12-13,"Portugal",157552
"12567",2018-12-14,"Portugal",155928
"12568",2018-12-15,"Portugal",139899
"12569",2018-12-16,"Portugal",129334
"12570",2018-12-17,"Portugal",154025
"12571",2018-12-18,"Portugal",161440
"12572",2018-12-19,"Portugal",159735
"12573",2018-12-20,"Portugal",156096
"12574",2018-12-21,"Portugal",150879
"12575",2018-12-22,"Portugal",131845
"12576",2018-12-23,"Portugal",125242
"12577",2018-12-24,"Portugal",122788
"12578",2018-12-25,"Portugal",110644
"12579",2018-12-26,"Portugal",131437
"12580",2018-12-27,"Portugal",142707
"12581",2018-12-28,"Portugal",138384
"12582",2018-12-29,"Portugal",130071
"12583",2018-12-30,"Portugal",124469
"12584",2018-12-31,"Portugal",126215
"12585",2019-01-01,"Portugal",113564
"12586",2019-01-02,"Portugal",144901
"12587",2019-01-03,"Portugal",159416
"12588",2019-01-04,"Portugal",161658
"12589",2019-01-05,"Portugal",144817
"12590",2019-01-06,"Portugal",137792
"12591",2019-01-07,"Portugal",162017
"12592",2019-01-08,"Portugal",166063
"12593",2019-01-09,"Portugal",165135
"12594",2019-01-10,"Portugal",165121
"12595",2019-01-11,"Portugal",165944
"12596",2019-01-12,"Portugal",147213
"12597",2019-01-13,"Portugal",137316
"12598",2019-01-14,"Portugal",161991
"12599",2019-01-15,"Portugal",167925
"12600",2019-01-16,"Portugal",169671
"12601",2019-01-17,"Portugal",165405
"12602",2019-01-18,"Portugal",169229
"12603",2019-01-19,"Portugal",150869
"12604",2019-01-20,"Portugal",135376
"12605",2019-01-21,"Portugal",158483
"12606",2019-01-22,"Portugal",167120
"12607",2019-01-23,"Portugal",167200
"12608",2019-01-24,"Portugal",160931
"12609",2019-01-25,"Portugal",155890
"12610",2019-01-26,"Portugal",136873
"12611",2019-01-27,"Portugal",130344
"12612",2019-01-28,"Portugal",156809
"12613",2019-01-29,"Portugal",162250
"12614",2019-01-30,"Portugal",164108
"12615",2019-01-31,"Portugal",163484
"12616",2019-02-01,"Portugal",162001
"12617",2019-02-02,"Portugal",142693
"12618",2019-02-03,"Portugal",134462
"12619",2019-02-04,"Portugal",159831
"12620",2019-02-05,"Portugal",163448
"12621",2019-02-06,"Portugal",162200
"12622",2019-02-07,"Portugal",160438
"12623",2019-02-08,"Portugal",159809
"12624",2019-02-09,"Portugal",141460
"12625",2019-02-10,"Portugal",132578
"12626",2019-02-11,"Portugal",152242
"12627",2019-02-12,"Portugal",155094
"12628",2019-02-13,"Portugal",154254
"12629",2019-02-14,"Portugal",152756
"12630",2019-02-15,"Portugal",151635
"12631",2019-02-16,"Portugal",132327
"12632",2019-02-17,"Portugal",123886
"12633",2019-02-18,"Portugal",151632
"12634",2019-02-19,"Portugal",152201
"12635",2019-02-20,"Portugal",154318
"12636",2019-02-21,"Portugal",153041
"12637",2019-02-22,"Portugal",149241
"12638",2019-02-23,"Portugal",129553
"12639",2019-02-24,"Portugal",118509
"12640",2019-02-25,"Portugal",139459
"12641",2019-02-26,"Portugal",143856
"12642",2019-02-27,"Portugal",143980
"12643",2019-02-28,"Portugal",143696
"12644",2019-03-01,"Portugal",143784
"12645",2019-03-02,"Portugal",124012
"12646",2019-03-03,"Portugal",115673
"12647",2019-03-04,"Portugal",130302
"12648",2019-03-05,"Portugal",122149
"12649",2019-03-06,"Portugal",146485
"12650",2019-03-07,"Portugal",152286
"12651",2019-03-08,"Portugal",148107
"12652",2019-03-09,"Portugal",129452
"12653",2019-03-10,"Portugal",119364
"12654",2019-03-11,"Portugal",139753
"12655",2019-03-12,"Portugal",144856
"12656",2019-03-13,"Portugal",146411
"12657",2019-03-14,"Portugal",146012
"12658",2019-03-15,"Portugal",144059
"12659",2019-03-16,"Portugal",126998
"12660",2019-03-17,"Portugal",119609
"12661",2019-03-18,"Portugal",140190
"12662",2019-03-19,"Portugal",142617
"12663",2019-03-20,"Portugal",142691
"12664",2019-03-21,"Portugal",142940
"12665",2019-03-22,"Portugal",141831
"12666",2019-03-23,"Portugal",124142
"12667",2019-03-24,"Portugal",114073
"12668",2019-03-25,"Portugal",135607
"12669",2019-03-26,"Portugal",140231
"12670",2019-03-27,"Portugal",139002
"12671",2019-03-28,"Portugal",138619
"12672",2019-03-29,"Portugal",138253
"12673",2019-03-30,"Portugal",121874
"12674",2019-03-31,"Portugal",112830
"12675",2019-04-01,"Portugal",133971
"12676",2019-04-02,"Portugal",138469
"12677",2019-04-03,"Portugal",140043
"12678",2019-04-04,"Portugal",145151
"12679",2019-04-05,"Portugal",147148
"12680",2019-04-06,"Portugal",130452
"12681",2019-04-07,"Portugal",123840
"12682",2019-04-08,"Portugal",142822
"12683",2019-04-09,"Portugal",146962
"12684",2019-04-10,"Portugal",146161
"12685",2019-04-11,"Portugal",142553
"12686",2019-04-12,"Portugal",140401
"12687",2019-04-13,"Portugal",125306
"12688",2019-04-14,"Portugal",115882
"12689",2019-04-15,"Portugal",138503
"12690",2019-04-16,"Portugal",140882
"12691",2019-04-17,"Portugal",144924
"12692",2019-04-18,"Portugal",139733
"12693",2019-04-19,"Portugal",123445
"12694",2019-04-20,"Portugal",115443
"12695",2019-04-21,"Portugal",101329
"12696",2019-04-22,"Portugal",120691
"12697",2019-04-23,"Portugal",138933
"12698",2019-04-24,"Portugal",144548
"12699",2019-04-25,"Portugal",125498
"12700",2019-04-26,"Portugal",132498
"12701",2019-04-27,"Portugal",118972
"12702",2019-04-28,"Portugal",111073
"12703",2019-04-29,"Portugal",132366
"12704",2019-04-30,"Portugal",134914
"12705",2019-05-01,"Portugal",115348
"12706",2019-05-02,"Portugal",133996
"12707",2019-05-03,"Portugal",135776
"12708",2019-05-04,"Portugal",119353
"12709",2019-05-05,"Portugal",110239
"12710",2019-05-06,"Portugal",131911
"12711",2019-05-07,"Portugal",138354
"12712",2019-05-08,"Portugal",139195
"12713",2019-05-09,"Portugal",141133
"12714",2019-05-10,"Portugal",138586
"12715",2019-05-11,"Portugal",120049
"12716",2019-05-12,"Portugal",113032
"12717",2019-05-13,"Portugal",136064
"12718",2019-05-14,"Portugal",141140
"12719",2019-05-15,"Portugal",140562
"12720",2019-05-16,"Portugal",138695
"12721",2019-05-17,"Portugal",136838
"12722",2019-05-18,"Portugal",118878
"12723",2019-05-19,"Portugal",110102
"12724",2019-05-20,"Portugal",132876
"12725",2019-05-21,"Portugal",137154
"12726",2019-05-22,"Portugal",137475
"12727",2019-05-23,"Portugal",137644
"12728",2019-05-24,"Portugal",137126
"12729",2019-05-25,"Portugal",122543
"12730",2019-05-26,"Portugal",113885
"12731",2019-05-27,"Portugal",135888
"12732",2019-05-28,"Portugal",139727
"12733",2019-05-29,"Portugal",142026
"12734",2019-05-30,"Portugal",144645
"12735",2019-05-31,"Portugal",145865
"12736",2019-06-01,"Portugal",128239
"12737",2019-06-02,"Portugal",117960
"12738",2019-06-03,"Portugal",139672
"12739",2019-06-04,"Portugal",140646
"12740",2019-06-05,"Portugal",138144
"12741",2019-06-06,"Portugal",140169
"12742",2019-06-07,"Portugal",136416
"12743",2019-06-08,"Portugal",119636
"12744",2019-06-09,"Portugal",110414
"12745",2019-06-10,"Portugal",112378
"12746",2019-06-11,"Portugal",134193
"12747",2019-06-12,"Portugal",136500
"12748",2019-06-13,"Portugal",135222
"12749",2019-06-14,"Portugal",137749
"12750",2019-06-15,"Portugal",121035
"12751",2019-06-16,"Portugal",111929
"12752",2019-06-17,"Portugal",134657
"12753",2019-06-18,"Portugal",140501
"12754",2019-06-19,"Portugal",139185
"12755",2019-06-20,"Portugal",118562
"12756",2019-06-21,"Portugal",129641
"12757",2019-06-22,"Portugal",119744
"12758",2019-06-23,"Portugal",113077
